entity_type,entity_id,episode_num,episode_title,supporter_id,user_id,npub,name,username,ids,firstseen,lastseen,updated,btc_d7_total,btc_d7_boosts,btc_d7_streams,btc_d7_zaps,btc_d7_purchases,btc_d7_subscriptions,btc_d30_total,btc_d30_boosts,btc_d30_streams,btc_d30_zaps,btc_d30_purchases,btc_d30_subscriptions,btc_m3_total,btc_m3_boosts,btc_m3_streams,btc_m3_zaps,btc_m3_purchases,btc_m3_subscriptions,btc_alltime_total,btc_alltime_boosts,btc_alltime_streams,btc_alltime_zaps,btc_alltime_purchases,btc_alltime_subscriptions,usd_d7_total,usd_d7_boosts,usd_d7_streams,usd_d7_zaps,usd_d7_purchases,usd_d7_subscriptions,usd_d30_total,usd_d30_boosts,usd_d30_streams,usd_d30_zaps,usd_d30_purchases,usd_d30_subscriptions,usd_m3_total,usd_m3_boosts,usd_m3_streams,usd_m3_zaps,usd_m3_purchases,usd_m3_subscriptions,usd_alltime_total,usd_alltime_boosts,usd_alltime_streams,usd_alltime_zaps,usd_alltime_purchases,usd_alltime_subscriptions
EPISODE,9bujoMt5jRPVOwtIZmop,006,Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,1QV35qKH6RCccCZR9Ua2,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,Matthew D,,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-04-09T11:08:23.954Z,2026-04-09T11:08:25.807Z,2026-04-30T00:02:44.681Z,0,0,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,7.13145,7.13145,0,0,0,0,7.131457000000001,7.131457000000001,0,0,0,0,7.131453070000001,7.131453070000001,0,0,0,0
EPISODE,PyYiZvwjQw13umitWd3D,001,"Local Bitcoiners • 001. Starting and Growing Meetups | Western MA and South Bend, IN",k2N9vm8V7hqQijjwjqFs,,,Anonymous,,uuid:16f230bc-7ecd-40ba-a726-70a3b6bf9adc,2026-02-07T23:11:48.748Z,2026-02-07T23:11:48.839Z,2026-02-21T00:04:41.085Z,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0.01379,0.01379,0,0,0,0,0.013785,0.013785,0,0,0,0,0.01379,0.01379,0,0,0,0
EPISODE,PyYiZvwjQw13umitWd3D,001,"Local Bitcoiners • 001. Starting and Growing Meetups | Western MA and South Bend, IN",FGDq8hAP4z30gDhGxzqF,,,Anonymous,,uuid:cf915208-50e8-43a5-bd75-c56f33a8058f,2026-02-09T14:43:58.889Z,2026-02-09T14:43:58.951Z,2026-02-21T00:05:05.786Z,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0.01387,0.01387,0,0,0,0,0.013874,0.013874,0,0,0,0,0.01387,0.01387,0,0,0,0
EPISODE,PyYiZvwjQw13umitWd3D,001,"Local Bitcoiners • 001. Starting and Growing Meetups | Western MA and South Bend, IN",2JVRutrY7Kim97pL0MyD,,,Anonymous,,uuid:f58e6fac-025c-4a1a-a7a4-6b330f025c71,2026-02-10T16:50:38.862Z,2026-02-10T16:50:38.928Z,2026-02-21T00:05:12.674Z,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0.01388,0.01388,0,0,0,0,0.013877,0.013877,0,0,0,0,0.01388,0.01388,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,YxnKrMLH385LnAOBSBBM,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,Matthew D,,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-02-10T12:00:36.823Z,2026-07-02T11:23:58.868Z,2026-07-14T00:03:10.188Z,0,0,0,0,0,0,15000,15000,0,0,0,0,80000,80000,0,0,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,9.21482,9.21482,0,0,0,0,57.37750624999997,57.37750624999997,0,0,0,0,57.37750201999998,57.37750201999998,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,n4SoibWjrXzmSBLWBvES,,,Anonymous,,uuid:48896dff-f4a5-4092-b9c8-97c9a3c3159b,2026-06-11T00:25:33.762Z,2026-06-11T00:25:39.969Z,2026-07-11T00:01:11.197Z,0,0,0,0,0,0,0,0,0,0,0,0,69420,69420,0,0,0,0,69420,69420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8817,42.8817,0,0,0,0,42.881702000000004,42.881702000000004,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,lCmQIdJgpT7iLix3rTyC,PAd9W5NIMjOa1jOgT8oKzs8NWT23,npub1vpx9596duxdsmx4kwksycm2u4qy0gr6mzg289m52q96gdy97s9zsnkjspj,Otis Bitmeyer,,fountain:2AhPgdSfDXdIOrzayv7v;npub:npub1vpx9596duxdsmx4kwksycm2u4qy0gr6mzg289m52q96gdy97s9zsnkjspj,2026-02-09T13:41:50.799Z,2026-05-18T14:21:41.497Z,2026-05-19T00:02:00.486Z,10420,10420,0,0,0,0,10420,10420,0,0,0,0,30529,30529,0,0,0,0,30529,30529,0,0,0,0,7.98641,7.98641,0,0,0,0,7.98641,7.98641,0,0,0,0,21.725737750600004,21.725737750600004,0,0,0,0,21.725736966600003,21.725736966600003,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,nmOO9cNgbRMLMzuHq9cQ,,npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,"BITCOIN is for EVERYONE (May 22-23, 2026)",,npub:npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,2026-03-24T04:00:20.520Z,2026-04-07T17:45:50.256Z,2026-04-30T00:02:37.782Z,0,0,0,0,0,0,23030,23030,0,0,0,0,29932,29932,0,0,0,0,29932,29932,0,0,0,0,0,0,0,0,0,0,15.79605,15.79605,0,0,0,0,20.662598,20.662598,0,0,0,0,20.662595,20.662595,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,3oKJhX5Te7yv7F5sH3q6,wBHeoBISpFargiwQptg0FaaIwt23,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,Wartime,,fountain:9ZMfG0jX1BNx3NR6qMFp;npub:npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,2026-02-09T16:04:13.928Z,2026-06-13T06:00:43.736Z,2026-07-13T00:01:11.002Z,0,0,0,0,0,0,0,0,0,0,0,0,25730,25730,0,0,0,0,25730,25730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94839091990001,17.94839091990001,0,0,0,0,17.94838658230001,17.94838658230001,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Ipnpa9g1ruFE55jkd93D,VG78QtXuevPiJdIj5ZCyVqRX6c53,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,Logues,,fountain:rncGzbsVVjleYJ3aIgd8;npub:npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,2026-04-16T17:56:18.910Z,2026-06-25T20:58:49.542Z,2026-07-14T00:02:38.290Z,0,0,0,0,0,0,0,0,0,0,0,0,23388,12000,11388,0,0,0,23388,12000,11388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91483899999997,8.444354,7.470485000000002,0,0,0,15.91483699999997,8.444352,7.470485000000002,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,fhbV5HtfnTuEfhs2O3Rb,apaVhvQDPMOSW9IvmhBnti03xns2,npub1x57njsdpz92cudukgmx9s5r0asfjas7g2w5tdvear25hm6uy970qjddxuw,WeAllEat,,fountain:yEHTC2V60uEuUrQPQqbq;npub:npub1x57njsdpz92cudukgmx9s5r0asfjas7g2w5tdvear25hm6uy970qjddxuw,2026-04-06T14:41:49.005Z,2026-04-06T17:21:59.971Z,2026-04-30T00:02:33.090Z,0,0,0,0,0,0,15732,10020,5712,0,0,0,15732,10020,5712,0,0,0,15732,10020,5712,0,0,0,0,0,0,0,0,0,10.95033,6.96506,3.98527,0,0,0,10.950040140900017,6.965056307999999,3.9849838329000002,0,0,0,10.950044565900017,6.965056307999999,3.9849882579000004,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,rhsS6de21m2mU3Awaeqf,LpT5bOLeFocnUcK46y0v6SOTJca2,npub1a6hvdlk99q83hsw8cgzdjww8m7xnxx9yg77mfmm60n45fed6kdgsaprzvp,KT,,fountain:OSAxX4OlbIfagpT84oB9;npub:npub1a6hvdlk99q83hsw8cgzdjww8m7xnxx9yg77mfmm60n45fed6kdgsaprzvp,2026-04-08T21:02:33.964Z,2026-07-11T20:07:56.422Z,2026-07-14T00:00:53.193Z,2121,2121,0,0,0,0,2121,2121,0,0,0,0,14342,14342,0,0,0,0,14342,14342,0,0,0,0,1.36289,1.36289,0,0,0,0,1.36289,1.36289,0,0,0,0,10.427812839749997,10.427812839749997,0,0,0,0,10.427808808749997,10.427808808749997,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,zIDpKd3sbUHcdp8IZEMl,iNOsu5YCLobboP0b7h9R6TgXfU12,npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,Reed,,fountain:BpA9eMhqose45sa3mtJ8;npub:npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,2026-03-21T11:50:38.945Z,2026-05-01T10:29:35.622Z,2026-05-08T00:00:24.188Z,0,0,0,0,0,0,0,0,0,0,0,0,12264,12264,0,0,0,0,12264,12264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12158778,9.12158778,0,0,0,0,9.1215885224,9.1215885224,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,yFXwORaMTR8im9QWejfX,k6dGIt9k2hRnm73z7BCUVVBQwtz1,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,,,fountain:QHTmd73FmJgg0Id3Qd5S;npub:npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,2026-02-04T20:55:18.874Z,2026-06-08T18:05:16.344Z,2026-07-08T00:01:19.408Z,0,0,0,0,0,0,0,0,0,0,0,0,11714,11714,0,0,0,0,11714,11714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.628572655916663,8.628572655916663,0,0,0,0,8.628569675316664,8.628569675316664,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Mb9VbO8QSk9GEjtdEyXM,UMxrkHYk1mRqmpw531Uh4KFxYtD2,npub1z9hy7a0n8zxnhgrcew2nnkr4sx6sum07exve99pqq30leujye3usgd858n,Business Cat,,fountain:kGxWOyZjGPrYkQGbzIjC;npub:npub1z9hy7a0n8zxnhgrcew2nnkr4sx6sum07exve99pqq30leujye3usgd858n,2026-02-22T13:41:00.307Z,2026-03-13T19:56:05.476Z,2026-04-12T00:01:36.486Z,0,0,0,0,0,0,0,0,0,0,0,0,10225,10225,0,0,0,0,10225,10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.891564306799999,6.891564306799999,0,0,0,0,6.8915685018,6.8915685018,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Hmet3X321Bond1DF6Nvf,,npub16djxdyd6tvwhjmq7rv6rphcqlcgcnmyuyv580tw7rry0v440rrcq4ukhtp,jordan,,npub:npub16djxdyd6tvwhjmq7rv6rphcqlcgcnmyuyv580tw7rry0v440rrcq4ukhtp,2026-05-02T22:20:24.005Z,2026-05-02T22:26:15.030Z,2026-05-09T00:00:29.092Z,0,0,0,0,0,0,10100,10100,0,0,0,0,10100,10100,0,0,0,0,10100,10100,0,0,0,0,0,0,0,0,0,0,7.951,7.951,0,0,0,0,7.950991999999999,7.950991999999999,0,0,0,0,7.950994,7.950994,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,rtAKP1IQiEUnglejlqxy,jvuoylxHrzXSgRCCSVdcZBIsqfp2,npub1pn38rzamuksfa2v0rv43uvlk4jgk4js3dwp2gr5v02ygwflntcnsylcvfz,lonelypumpkins,,fountain:lBx1nyHJ9PODvJ9P3soR;npub:npub1pn38rzamuksfa2v0rv43uvlk4jgk4js3dwp2gr5v02ygwflntcnsylcvfz,2026-02-17T12:25:23.831Z,2026-02-28T14:24:00.796Z,2026-03-30T00:01:59.786Z,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.637620500000001,6.637620500000001,0,0,0,0,6.63762276,6.63762276,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,twX0w7K84M6WVCgW2DNY,,,Anonymous,,uuid:21d749fa-247f-4131-a510-40ca331be776,2026-02-24T01:25:00.087Z,2026-02-24T01:25:00.184Z,2026-03-26T00:02:08.776Z,0,0,0,0,0,0,0,0,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.295259,6.295259,0,0,0,0,6.29526,6.29526,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Rp1XYA88kdj74PSdKtp1,,,Anonymous,,uuid:2790c88f-d72e-4dff-9df2-e5bbc2f25074,2026-02-10T16:55:20.071Z,2026-02-10T16:55:20.136Z,2026-02-21T00:05:13.177Z,0,0,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,0,0,0,0,0,0,6.79754,6.79754,0,0,0,0,6.797535,6.797535,0,0,0,0,6.79754,6.79754,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,P9ETKvUETVYo2zIKLi71,,,Anonymous,,uuid:e88ba64e-c0e6-470b-a1ec-27d7f017cdf5,2026-02-16T23:10:20.200Z,2026-02-16T23:10:20.285Z,2026-02-21T00:00:47.987Z,9800,9800,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,6.73273,6.73273,0,0,0,0,6.73273,6.73273,0,0,0,0,6.732732,6.732732,0,0,0,0,6.73273,6.73273,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,FWMEU4CHarBcueWAo9VN,,,Anonymous,,uuid:d4960d89-0fd6-40dc-9d4c-8cb56b1e9509,2026-02-09T17:09:29.976Z,2026-02-09T17:09:30.057Z,2026-02-21T00:05:06.982Z,0,0,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,9800,9800,0,0,0,0,0,0,0,0,0,0,6.85868,6.85868,0,0,0,0,6.858675,6.858675,0,0,0,0,6.85868,6.85868,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,mnGUBeYzMwlNWXDjFaxZ,HbEZH8TzhNRJatbrCZTf8ABGzNa2,npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,godsdeth (dr4kdr0u),,fountain:9gPYvkzzyRCfpJv4YXFG;npub:npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,2026-02-27T20:27:59.071Z,2026-07-11T07:53:19.389Z,2026-07-14T00:00:50.996Z,1237,1237,0,0,0,0,2474,2474,0,0,0,0,8370,8370,0,0,0,0,8370,8370,0,0,0,0,0.79314,0.79314,0,0,0,0,1.58807,1.58807,0,0,0,0,6.011393175333335,6.011393175333335,0,0,0,0,6.011393397833334,6.011393397833334,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,nEKeXH4c5lG5d3Ptafzj,O0t9roBWWUYZNulUFYJ3qJAX2LQ2,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,Pleb2Polymath,,fountain:j5sIB6SPNw3y4nB6V3RY;npub:npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,2026-02-10T18:03:03.901Z,2026-07-09T11:25:00.768Z,2026-07-14T00:00:34.006Z,1319,0,1319,0,0,0,5195,0,5195,0,0,0,7989,420,7569,0,0,0,7989,420,7569,0,0,0,0.82522,0,0.82522,0,0,0,3.2133,0,3.2133,0,0,0,4.974728238116636,0.292534158,4.68219408011663,0,0,0,4.974726464516635,0.29253238439999996,4.68219408011663,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,VK1KCx2RYdl763bXwHqv,,,Anonymous,,uuid:5a5b842a-e422-4337-9d47-4215c13bbca4,2026-07-03T17:35:13.768Z,2026-07-03T17:35:28.770Z,2026-07-14T00:03:14.887Z,0,0,0,0,0,0,6900,6900,0,0,0,0,6900,6900,0,0,0,0,6900,6900,0,0,0,0,0,0,0,0,0,0,4.28688,4.28688,0,0,0,0,4.286872,4.286872,0,0,0,0,4.286874,4.286874,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Aau3qgxZ3wj0PKF0JCtw,DVH3MFa1b1PWL8ywR43fbemKVn73,npub1marc26z8nh3xkj5rcx7ufkatvx6ueqhp5vfw9v5teq26z254renshtf3g0,Marc Kat,,fountain:8TZE1p1GQzUHncVifvJR;npub:npub1marc26z8nh3xkj5rcx7ufkatvx6ueqhp5vfw9v5teq26z254renshtf3g0,2026-02-09T19:37:05.678Z,2026-04-12T13:05:15.972Z,2026-04-30T00:03:15.086Z,0,0,0,0,0,0,0,0,0,0,0,0,6210,6210,0,0,0,0,6210,6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.434041676,4.434041676,0,0,0,0,4.4340397336,4.4340397336,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,PhdiFAakbI76jDQOLuvu,ZDYvUjV8TWeRF0DxnSSYxQ4If5g2,npub15glanrx7rprvc8w2uyl3rr0wqcpy82ry94g4fhkhwlg5gy8t9j4s57pasy,LateStageHODL,,fountain:5G263ZgtMmD9UE9OIPEy;npub:npub15glanrx7rprvc8w2uyl3rr0wqcpy82ry94g4fhkhwlg5gy8t9j4s57pasy,2026-04-16T21:58:13.851Z,2026-05-12T21:59:14.438Z,2026-05-19T00:00:47.382Z,0,0,0,0,0,0,0,0,0,0,0,0,6006,6006,0,0,0,0,6006,6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5037024032,4.5037024032,0,0,0,0,4.5036983392,4.5036983392,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,V7NHubRgYMfo0UkTansq,nxFftFws0CWlvFZ7XdlXIqW1ZFM2,npub13q8evu294dnt20vacfuagj5hy2agwhfr93el8h68qlg708zrxm8qnd6vpv,plebianon@fountain.fm,plebianon,fountain:lgW4CKFWWwwXpSCFHOxI;npub:npub13q8evu294dnt20vacfuagj5hy2agwhfr93el8h68qlg708zrxm8qnd6vpv,2026-06-22T14:02:24.189Z,2026-07-06T01:20:51.388Z,2026-07-14T00:03:25.189Z,0,0,0,0,0,0,5663,5663,0,0,0,0,5663,5663,0,0,0,0,5663,5663,0,0,0,0,0,0,0,0,0,0,3.63346,3.63346,0,0,0,0,3.6334577221833335,3.6334577221833335,0,0,0,0,3.6334585816666665,3.6334585816666665,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Vk5kcB1uy1XKiH4H7w05,j3wQsWywA3NYcbDY9tkNJxrcEco1,npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,whit6r@fountain.fm,whit6r,fountain:CzsSyfneN4MajO7maY6X;npub:npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,2026-06-26T14:57:43.846Z,2026-06-26T14:57:54.306Z,2026-07-14T00:02:40.392Z,0,0,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,2.96957,2.96957,0,0,0,0,2.9695655,2.9695655,0,0,0,0,2.969568885,2.969568885,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,3ewdvalcgMgjtEhPAjfx,,,Anonymous,,uuid:1427440a-9755-46b5-852c-9706c7dd7913,2026-05-04T15:29:53.862Z,2026-05-04T15:29:59.516Z,2026-05-11T00:00:31.886Z,0,0,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,3.98697,3.98697,0,0,0,0,3.986955,3.986955,0,0,0,0,3.9869600000000003,3.9869600000000003,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,pt5ihzOM8k20JFLQVXgo,,,Anonymous,,uuid:ad3859e2-752e-4e44-9262-219891ff660d,2026-04-23T21:14:40.015Z,2026-04-23T21:14:40.077Z,2026-04-30T00:00:27.983Z,0,0,0,0,0,0,4950,4950,0,0,0,0,4950,4950,0,0,0,0,4950,4950,0,0,0,0,0,0,0,0,0,0,3.8559,3.8559,0,0,0,0,3.855901,3.855901,0,0,0,0,3.8559,3.8559,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,WqELhL9hUSp1EMTDNeJm,,,Anonymous,,uuid:63b4d4c8-2ef8-4b87-a3d5-5a26f3e23e83,2026-04-23T21:14:38.763Z,2026-04-23T21:14:38.844Z,2026-04-30T00:00:28.584Z,0,0,0,0,0,0,4950,4950,0,0,0,0,4950,4950,0,0,0,0,4950,4950,0,0,0,0,0,0,0,0,0,0,3.8559,3.8559,0,0,0,0,3.855901,3.855901,0,0,0,0,3.8559,3.8559,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,cLet8NxLM5zyA92Dceb1,,,Anonymous,,uuid:03564c31-d019-4dc3-98e9-a2a3740013e3,2026-04-15T20:33:35.141Z,2026-04-15T20:33:35.216Z,2026-04-30T00:03:48.686Z,0,0,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,0,0,0,0,0,0,3.67056,3.67056,0,0,0,0,3.670558,3.670558,0,0,0,0,3.67056,3.67056,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,C0QL0akyVpsST3T7KHVc,,,Anonymous,,uuid:740e8896-a5af-499c-9597-26f1abb2f207,2026-04-15T20:33:28.875Z,2026-04-15T20:33:28.945Z,2026-04-30T00:03:48.682Z,0,0,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,0,0,0,0,0,0,3.67056,3.67056,0,0,0,0,3.670558,3.670558,0,0,0,0,3.67056,3.67056,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,UItCF7lqa7FkMjfHW8QG,6St5Pbyf0yN0WOq0LhZ8vJMd6Y73,npub1lldaex9dr9u2wy5cnezu0krhughxjdy5mw8rudvn5xxcsystkvrs56meh9,randomjunque@fountain.fm,randomjunque,fountain:0x5e6AhgllpJEewEwgCL;npub:npub1lldaex9dr9u2wy5cnezu0krhughxjdy5mw8rudvn5xxcsystkvrs56meh9,2026-06-19T00:33:26.655Z,2026-06-20T00:11:05.751Z,2026-07-14T00:02:01.296Z,0,0,0,0,0,0,4315,1000,3315,0,0,0,4315,1000,3315,0,0,0,4315,1000,3315,0,0,0,0,0,0,0,0,0,2.721,0.62952,2.09148,0,0,0,2.721023318483336,0.6295284833333333,2.0914948351500016,0,0,0,2.721019408166669,0.6295284833333333,2.091490924833335,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,6l1nobHyyAsWHyTvALSE,R07KkRyXYGObn7pgD0aydt78km83,npub1hsgepx397hx2fujq5dvzgwynpt4hnnjfhlq4vqjdntlxku67vt6s85gyeh,user68699982@fountain.fm,user68699982,fountain:xleyutBphSsHkZ5Mzjir;npub:npub1hsgepx397hx2fujq5dvzgwynpt4hnnjfhlq4vqjdntlxku67vt6s85gyeh,2026-06-14T00:24:33.925Z,2026-06-14T00:43:38.901Z,2026-07-14T00:01:21.198Z,0,0,0,0,0,0,0,0,0,0,0,0,4270,4270,0,0,0,0,4270,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7504647810000002,2.7504647810000002,0,0,0,0,2.750467165,2.750467165,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,bMQoKkpWWj89ol1Fp5sa,edCO2U2axVRBcrYoLYylq4GalP23,npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,,,fountain:VWlo1yNhiSiFutCEgqQm;npub:npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,2026-02-06T13:06:03.851Z,2026-07-02T22:20:20.172Z,2026-07-14T00:03:12.792Z,0,0,0,0,0,0,2000,2000,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,1.22931,1.22931,0,0,0,0,2.8807949166666664,2.8807949166666664,0,0,0,0,2.8807907092666665,2.8807907092666665,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,wbPTujEK2EbuHnN9UGto,mqZL3VhQ7eNt1ocETIPJSehIZxL2,npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,,,fountain:Geb32d76J4nqhSzw4D88;npub:npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,2026-03-26T23:07:54.169Z,2026-05-22T04:40:53.872Z,2026-06-21T00:01:29.209Z,0,0,0,0,0,0,0,0,0,0,0,0,3944,3840,104,0,0,0,3944,3840,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8111902072000006,2.730403472,0.0807867352,0,0,0,2.8111911612000005,2.7304044259999998,0.0807867352,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,zsYZLNGITLQcjZPz8pIh,uNpPKoDyCmYrELaxq0pVL4cMOS53,npub1pgp72xqqlg75xwnct7ktu9a99fsxvsyje9rwy6a4dyhxsq4usx6svcv3tz,UsedToReadALot,,fountain:2PxPjnIfDtHKRb95lMuH;npub:npub1pgp72xqqlg75xwnct7ktu9a99fsxvsyje9rwy6a4dyhxsq4usx6svcv3tz,2026-03-24T02:10:55.764Z,2026-04-22T21:09:04.459Z,2026-04-30T00:04:47.481Z,0,0,0,0,0,0,2204,0,2204,0,0,0,3832,0,3832,0,0,0,3832,0,3832,0,0,0,0,0,0,0,0,0,1.73148,0,1.73148,0,0,0,2.878765554800003,0,2.878765554800003,0,0,0,2.8787702757000027,0,2.8787702757000027,0,0,0
