settled_at,payment_hash,source,app,kind,sender_npub,sender_name,episode_id,episode_num,episode_title,show_level,total_sats,our_sats,divisor,total_sats_method,message,reed_sats,rev_sats,aquafox_sats,guests_sats,fountain_sats,uncertain_sats
2026-06-07T03:16:13Z,25b3a23cee40c5c4ca811f62c13fe19f66a89f664d14d38c2055abcf4bc9e791,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,aCokvqoB5KnXfRvFUs99,012,"Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,212,70,0.33,kind 30078 + sat math 0.33,up to 12,70,70,4,68,0,
2026-06-07T03:15:52Z,9b0906b734e10743103cc0fc9335c875fe176e96c36efd36a47f4c5968b87c5e,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,My7odT0MuyDuyh3Y3fw8,011,"Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",false,212,70,0.33,kind 30078 + sat math 0.33,Did I boost this one already? Well let's do it again if I did.,70,70,4,68,0,
2026-06-07T03:14:36Z,a40a3efd4233b53b7d894585700cfa79efae8ae00ddf95a34c185ab1ee8324ed,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,My7odT0MuyDuyh3Y3fw8,011,"Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",false,212,70,0.33,kind 30078 + sat math 0.33,Let's go boys,70,70,4,68,0,
2026-06-07T03:14:23Z,055157da91975b910bb963ef951baa9d8a83cbc188ec4f99d958bd1248e1940d,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,tnzABSDublkUNKnbIbMA,010,Evolution & Development of a Meetup: Niagara Canada | Ep. 010,false,212,70,0.33,kind 30078 + sat math 0.33,Not even tired yet,70,70,4,68,0,
2026-06-07T03:14:19Z,3d32aed15d83a6ceab336800c9e866540f8feb9582c74b6f25adf7682611f722,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,yKaKx7ddLE6lW06ZvGAb,009,Growing Slow Builds Strong Communities: KC Bitcoiners | Ep. 009,false,312,103,0.33,kind 30078 + sat math 0.33,Yo,103,103,6,100,0,
2026-06-07T03:13:26Z,7aeaaa03e2f1ff910648e54c09d4b644ff0c35bd4c246565d30d793ebf3fcd37,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,pmNA13rcCFrIvdNlUjfA,008,Making Meetups Fun & Sustainable: Bitcoin Bay | Ep. 008,false,215,71,0.33,kind 30078 + sat math 0.33,Again,71,71,4,69,0,
2026-06-07T03:12:25Z,c67b75bbc68b9d73f7a1f088f495d806949ee9578941a2a260061cec077ba5e0,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",false,330,109,0.33,kind 30078 + sat math 0.33,Hear me roar!,109,109,112,0,0,
2026-06-07T03:11:53Z,ccee1ef8f71055720bce1c743a35967bbceb4677850346c49538c344c662a37b,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,9bujoMt5jRPVOwtIZmop,006,Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,false,339,112,0.33,kind 30078 + sat math 0.33,I am man!,112,112,7,108,0,
2026-06-07T03:11:26Z,da91e14b9c11c4121ac9b2de2bdf04e5996ae19ee6ba85fe02038f5f03f1e668,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,ALmlcUO8Jz2GtvYSbqBZ,005,"The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,212,70,0.33,kind 30078 + sat math 0.33,I'm on fire,70,70,4,68,0,
2026-06-07T03:11:11Z,a0bd22b6f6153bc1bef546db03418e907b3dac439b5c93bad57f7e255b19ed6a,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,RA7xsAHQKExrM4RcExQQ,004,"Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,209,69,0.33,kind 30078 + sat math 0.33,Still going,69,69,71,0,0,
2026-06-07T03:10:54Z,ead6e0108e771e78feb265be5ad9184316ba2bf87af0941ca2920c83848c1780,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,NFBJRwFDW34wNHkujo3e,003,"Meetups & Podcasts are the Signal: Ottawa, CA | Ep. 003",false,212,70,0.33,kind 30078 + sat math 0.33,You can't stop me,70,70,4,68,0,
2026-06-07T03:09:16Z,3345d8d5057c3a82987ee2b5d13dc738363c2dedf2d81e0df043522412c792cc,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,PfxSpLSelb60eIHqjiSC,002,"Meetups are the Ultimate Web of Trust: Jersey City, NJ | Ep. 002",false,215,71,0.33,kind 30078 + sat math 0.33,Every episode,71,71,39,34,0,
2026-06-07T03:08:25Z,b9d0739d0b5d2bb3382c1e5ad5b6d07c49be6d9ac4c09658f586c6f5090bc225,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,PyYiZvwjQw13umitWd3D,001,"001. Starting and Growing Meetups | Western MA and South Bend, IN",false,209,69,0.33,kind 30078 + sat math 0.33,Boosting every episode,69,69,71,0,0,
2026-06-06T21:12:16.021Z,,fountain_stream,Fountain,stream,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,1150,,,fountain supporters firestore,,379,380,0,368,23,
2026-06-06T17:56:01Z,d51797b36a2cd1f2f36df3b23a20ad50c93c1029ab2f545c0b5ffc498b69d03c,fountain_boost,Fountain,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,1000,330,0.33,sat math 0.33,Great discussion. Someday I aspire to be as smart and well spoken as these three. Although I have ridden a motorbike in Thailand quite a bit. This show is a must listen if you want to get smarter.,330,330,0,320,20,
2026-06-06T12:57:30Z,355f2dbf975f12fb13926ea61405fedc9c7ec4a291747bca0aed681ed10d9eb2,fountain_boost,Fountain,boost,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,500,165,0.33,sat math 0.33,"Great episode as always. Bitcoiners really do have friends everywhere - the organiser of Savannah Georgia BTC reached out to me when he was in London and we met up. Was amazing, hope he's listening!!",165,165,0,160,10,
2026-06-05T01:34:14Z,7e69fee163f8d1158f2cbad1303d0a90fa9ef3b124d32ec156908ff99ff38b50,zap,nostr zaps,zap,npub13q8evu294dnt20vacfuagj5hy2agwhfr93el8h68qlg708zrxm8qnd6vpv,,,,,true,105,35,0.333333,zap receipt,,0,0,35,0,0,0
2026-06-05T00:48:14Z,ef2375412b056360bb53965373213250c2c810a74e86437e8313dae76c015a2c,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,121,40,0.33,sat math 0.33,Thank you 🧡💜,40,40,0,39,2,
2026-06-05T00:46:34Z,f35c2d3dc17aaf5ba93902cd839b0561ba5958404f49304225ddb36b65d8f972,website,localbitcoiners.com,boost,npub1u8umhxc4ewe7f8qvs9pxjtcs3qagnzvv5qal7kf7fq08zsuwhawqyu2gqg,,Mb8UVvZvDOoSxUobeHzq,014,"Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,100000,33000,0.33,kind 30078 + sat math 0.33,"Here's what I'm thinking \n\nSovreign focuses on helping individuals, families, and companies integrate Bitcoin into their personal and professional lives with confidence; recognizing the crucial role it plays in the broader economic picture. If you want to dig deeper into self custody, node running, or point of sale implementation,  Sovreign has your back. Thanks to all the meetup organizers out there for keeping the grass roots bitcoin ethos alive! \n\nGo to sovreign.io (spelled SOV REIGN) for support on your bitcoin journey.",33000,33000,2000,32000,0,
2026-06-04T18:30:57Z,e5671ffd49e0625bb3db6ec84694584f03b939d82db2ab18b90ad510bc5d9aa5,fountain_boost,Fountain,boost,npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,500,165,0.33,sat math 0.33,*no comment with boost*,165,165,0,160,10,
2026-06-04T12:37:23Z,b0fe9ffa6f5b210cf9630a5b20ceb3b229596e0ecb160fc616e7703aa1c63d4a,website,localbitcoiners.com,boost,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,118,39,0.33,kind 30078 + show split,South Bend Indiana Bitcoin Meetup meets first Thursday every month at Lang Lab 630 eastern.\n\nnostr:naddr1qvzqqqrukvpzqngz8n5al4660uc8tw8guzzqpzlp0g0h2rrrkh08y8nwlzp6m3m9qyt8wumn8ghj7ur4wfcxcetjv4kxz7fwvdhk6tcprpmhxue69uhhyetvv9ujuen0w4h8gctfdchxvmf0qy2hwumn8ghj7un9d3shjtnyv9kh2uewd9hj7qqgvyerqdphvycrg6np4ep,39,39,40,0,0,
2026-06-03T03:07:25.013Z,,fountain_stream,Fountain,stream,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,,yKaKx7ddLE6lW06ZvGAb,009,Growing Slow Builds Strong Communities: KC Bitcoiners | Ep. 009,false,1836,,,fountain supporters firestore,,605,606,0,588,37,
2026-06-03T02:02:40Z,87f80b2d596922f3b7f469266cd515665365121096c083ab20bf6b44fa4770e3,website,localbitcoiners.com,boost,npub1jfn4ghffz7uq7urllk6y4rle0yvz26800w4qfmn4dv0sr48rdz9qyzt047,,aCokvqoB5KnXfRvFUs99,012,"Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,22224,7334,0.33,kind 30078 + sat math 0.33,Jhonny's hotsauce is the bomb,7334,7334,444,7112,0,
2026-06-03T01:20:34.471Z,,fountain_stream,Fountain,stream,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,4069,,,fountain supporters firestore,,1343,1343,1302,0,81,
2026-06-02T22:15:20Z,8e24d217b7026133f6c87e38894cba557c3d76446fa6deec8efa6ee3b37277ad,website,localbitcoiners.com,boost,npub177fz5zkm87jdmf0we2nz7mm7uc2e7l64uzqrv6rvdrsg8qkrg7yqx0aaq7,,yKaKx7ddLE6lW06ZvGAb,009,Growing Slow Builds Strong Communities: KC Bitcoiners | Ep. 009,false,621,205,0.33,kind 30078 + sat math 0.33,Just doing some .local dev testing...,205,205,12,199,0,
2026-06-02T10:29:35Z,ab4e574b19104967d06fe190f98c8edbaa9151178b550c912784b132475dc87a,fountain_boost,Fountain,boost,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,221,73,0.33,sat math 0.33,"The #bullishMarket is on the 21st of every month! If that falls on a weekday, the event will be in the evening (6-7 PM). And if it falls on a weekend, it’ll be in the morning (9-10 AM). Central time. \n\nBeen doing it this way for almost a year! I know it’s not a consistent day of the week but hopefully that means someone can make it on a weekend that couldn’t make it on a weekday and vice versa.",73,73,71,0,4,
2026-05-31T12:47:01Z,3833c902605b53d6dd42c4718cfc6ed17118b0529504653d26af979045f80f16,fountain_boost,Fountain,boost,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,100,33,0.33,sat math 0.33,"PS: Simon James is ""TheMeetupBreakdown"", which as you say is the UK newsletter for all meetups!",33,33,32,0,2,
2026-05-31T10:20:33Z,6ffe0534883e166b8b119bb6d7682ee2f0b23c943cb5cb6aafd063edf1afc3e5,fountain_boost,Fountain,boost,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,500,165,0.33,sat math 0.33,"Great ep guys, i learnt a lot. Though i thought I'd zapped at least 3 episodes but I'm not on the leaderboard, could there be a bug? Guess I'll have to keep zapping to find out!",165,165,160,0,10,
2026-05-30T09:53:44Z,eff7e7042a080739689d5369546c795bf3b4724ade4a42356016056f0b8f9db3,zap,nostr zaps,zap,npub15ypxpg429uyjmp0zczuza902chuvvr4pn35wfzv8rx6cej4z8clq6jmpcx,,,,,true,21,5,0.25,zap receipt,BULLISH,0,0,5,0,0,0
2026-05-29T23:59:42Z,6960f0553ec8c5449f6d310121a7c8b57b2ab3af35a112f0a6645a2a05cda21d,zap,nostr zaps,zap,npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,,,,,true,100,50,0.5,zap receipt,,0,0,50,0,0,0
2026-05-29T23:53:27Z,7a68e9a8a820d6a9ea27048226d7974f00439470b5008bfa61cebcd55896a59a,website,localbitcoiners.com,boost,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,5000,1650,0.33,kind 30078 + sat math 0.33,Lake Satoshi tickets are now up on the website. July 31st-August 2nd is the Michigan Bitcoin gathering you won't want to miss (sorry Reed). I'll be bringing the soap again this year.,1650,1650,1700,0,0,
2026-05-29T19:42:34Z,47a141b47784999de91d35c08b0d218b31637d1a90a857151daf2e9764a1391e,zap,nostr zaps,zap,npub168h60e5jj0t89kx08fd7x2nee4s2kr0zqqecdrfsdmka9htqn22qepwz7s,,,,,true,6,6,1.0,zap receipt,,0,0,6,0,0,0
2026-05-29T17:01:49Z,e3a1784dc458971f50df4de12e10a9ea639a9e53070e1c0a2dcbce076ee7ef4e,fountain_boost,Fountain,boost,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,324,107,0.33,sat math 0.33,Keep up the great work 🙏\n#40HPW🎧,107,107,104,0,6,
2026-05-29T04:35:23Z,4fdb1b70c84f8d94f8a30e255d8a038f66c7fea7e7aa7904d58df4dfcfe4808f,fountain_boost,Fountain,boost,npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,500,165,0.33,sat math 0.33,*no comment with boost*,165,165,160,0,10,
2026-05-28T20:36:55Z,f3b1372c97724461595f8612d572a723fe255b487d953a22b418d28842b9c5f3,fountain_boost,Fountain,boost,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,3333,1100,0.33,sat math 0.33,LFG🍻,1099,1100,1067,0,67,
2026-05-28T20:06:57Z,644667bb5439984c6f59d2400ab902e85faa0eb1ea0547313fe1b45da213107e,fountain_boost,Fountain,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,500,165,0.33,sat math 0.33,So much signal. This is a must listen podcast featuring two forward thinking Bitstrs. (Feeble attempt at combing Bitcoin and Nostr. It is solidly in my podcast rotation. Cheers guys.,165,165,160,0,10,
2026-05-28T12:12:34Z,9c222dc42c7f18dc3b23664b9b4ba125e0c496a951a4e5188dd5f060226c3dff,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,121,40,0.33,sat math 0.33,Thank you,40,40,39,0,2,
2026-05-28T09:38:48Z,ff514bcbd40936599470c441467e5a022e79fbdbdf2ee25d9461cc81e6911a28,fountain_boost,Fountain,boost,npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,,fwonpMx88vb8z77HIuOJ,013,"Local Bitcoiners • Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,1236,408,0.33,sat math 0.33,Thank you gentlemen,407,408,396,0,25,
2026-05-28T02:01:07Z,1e1fde05a98e6066666a0738e362f0f7ad7e9b879643c2e287706e05a814a9fb,fountain_boost,Fountain,boost,npub1n3ejxm6kt6ush4rgrs57hvkecxuqunscfndlsntd5apwnyr8pjmqrme7su,,yKaKx7ddLE6lW06ZvGAb,009,Local Bitcoiners • Growing Slow Builds Strong Communities: KC Bitcoiners | Ep. 009,false,333,110,0.33,sat math 0.33,🎸🎸🎸,109,110,0,107,7,
2026-05-27T20:16:24Z,4af2406fd982a31255636d25ea3a3dd9067b88ea60c016a989f1eb2a081eb571,fountain_boost,Fountain,boost,npub13v5w9ylsdahkfggkaa6ya2qardpfsgt8r45n5j27c6j8en8g3nrqsacqpv,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,300,99,0.33,sat math 0.33,"Crossing the Lake Satoshi channel with nostr:npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt  was epic.\n 🧡  Also, “I love you, thank you for your podcast.” Ha ha\n💜 Currently passionate about the Nostr Value Pack project and selling my natural deodorant sats pit, bitcoin only. Find it at sats pit - Nostr Value Pack",99,99,0,96,6,
2026-05-26T22:05:03Z,3b94e8a6f85820d800e434b762bddf536c929518b9cffb973021df4b2d116036,zap,nostr zaps,zap,npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,,,,,true,21,7,0.333333,zap receipt,🤘,0,0,7,0,0,0
2026-05-26T18:17:53Z,17cf73197a9f139e81dc9bb9927e7368f41f3d78ef4e76417d7e6256a3cf41b0,fountain_boost,Fountain,boost,npub1a6hvdlk99q83hsw8cgzdjww8m7xnxx9yg77mfmm60n45fed6kdgsaprzvp,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,2221,733,0.33,sat math 0.33,Love all the work you are doing pioneering in this space!,733,733,0,711,44,
2026-05-25T14:13:42Z,5e58dbb6de8bf8cbc83f165e1337b02935302cc8ecac57f066afbf9b4e52c855,website,localbitcoiners.com,boost,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,,aCokvqoB5KnXfRvFUs99,012,"Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,5000,1650,0.33,kind 30078 + sat math 0.33,"Boosting from the website for the first time using Blitz Wallet via NWC. Sometimes it just takes a little push for me to use the tools. This took a little bit of work on my part, but I had fun doing it! \n\nCheck out Blitz Wallet, it's a great wallet with very active development.",1650,1650,100,1600,0,
2026-05-25T00:04:19Z,1eb60e67822d1f5542298d72be3d84ad98b12bf778d1c7f23b3bfcdd2843d7eb,website,localbitcoiners.com,boost,npub1ynn5qnnc95qaqjejrtyazfdgutlxvme3djywe6s9wg76k68s37sqsl2qfd,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,418,138,0.33,kind 30078 + show split,Boosting our next meetup from https://localbitcoiners.com/meetups\n\nnostr:naddr1qvzqqqrukvpzqf88gp88stgp6p9nyxkf6yj63ch7vehnzmygan4q2u3a4d50praqqqgrzwfnv56xvctyxc6rjdnrve3rs3dklj2,138,138,142,0,0,
2026-05-24T04:17:55Z,6ec98a0b8173368dc4ac4e41a07717bb9130e7f2a01912050529c5beaa3808a0,fountain_boost,Fountain,boost,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,100,33,0.33,sat math 0.33,Bullish on y’alls thoughts on the #bullishMarket! Hope to see you at the next one nostr:npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s and looking forward to seeing some teas from nostr:npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z 🤙,33,33,0,32,2,
2026-05-23T21:14:09Z,5ef4f77738a0f9db6c26973cbbdc4e055f9c302366ef011cfc196a99f9ad7489,zap,nostr zaps,zap,npub1fm63ra7uru9q9ve36ccwh6wcf0ytg9ecc5vufvh9snz4qalm4ytsxgcfrr,,,,,true,21,7,0.333333,zap receipt,Onward 🫡,0,0,7,0,0,0
2026-05-22T21:52:13Z,42fec43bf1b844b00f22607bc7247d8a2304f5509bf998a8ecbaed5ea7f16705,zap,nostr zaps,zap,npub1ean56pfrg498d5fv5hlchjrmtchpwhuajn3czwnjev40gnq78upqzw6swd,,,,,true,42,42,1.0,zap receipt,Onward 🫡,0,0,42,0,0,0
2026-05-22T19:32:05Z,81648787437d664840ad416552c137605f91906eba03226c917484eece79b375,fountain_boost,Fountain,boost,npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,,tnzABSDublkUNKnbIbMA,010,Local Bitcoiners • Evolution & Development of a Meetup: Niagara Canada | Ep. 010,false,221,73,0.33,sat math 0.33,"I have reservations onboarding merchants to coinos.io. My local hot dawg merchant was using it for a few years, had his entire balance swept, 200,000+ sats...🤷‍♀️",73,73,0,71,4,
2026-05-22T06:40:13Z,755a5e53bd9281c06f82680aa1400adfc515fa0fb6f7c84ed7ebaa6aa8322d73,fountain_boost,Fountain,boost,npub1f69t2s7uzljr626ctm0k3mufx5vlv4a2jqwac0w0gxwghp4w5zpq0jva3d,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,2021,667,0.33,sat math 0.33,"Sitting in my car listening to the pod when I suddenly hear a shoutout from Battersea Bitcoiners!\n\nGreat show, guys. This is the signal. 💪🏼",667,667,0,647,40,
2026-05-22T04:40:53.877Z,,fountain_stream,Fountain,stream,npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,104,,,fountain supporters firestore,,35,34,0,33,2,
2026-05-21T23:13:27Z,7c036dafff0d168de4af2921504bc570dcd300c4ab5b72f8f28179684c9bdfd0,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,112,37,0.33,sat math 0.33,Website looks great 😊,37,37,0,36,2,
2026-05-21T18:42:19Z,863cec3ba05b73363d848fb0fa36378937f0c15fa638264f1f88bcfc72f318c9,zap,nostr zaps,zap,npub1jz5pyzg6zrqqtqafslg95r8hhp2wcnr7zupgm20a9spd7pagxklqzfvd4d,,,,,true,42,42,1.0,zap receipt,Onward 🫡,0,0,42,0,0,0
2026-05-21T18:42:14Z,26a86c71e8f65d60105ec4d64b2edec103621392a40d892a24dc1e8478240d06,zap,nostr zaps,zap,npub1jz5pyzg6zrqqtqafslg95r8hhp2wcnr7zupgm20a9spd7pagxklqzfvd4d,,,,,true,42,42,1.0,zap receipt,Onward 🫡,0,0,42,0,0,0
2026-05-21T18:42:11Z,f9c325d27b1d06c9c7c739a77cba110ead60e483b90ae942df99a89d9a8d1456,zap,nostr zaps,zap,npub1jz5pyzg6zrqqtqafslg95r8hhp2wcnr7zupgm20a9spd7pagxklqzfvd4d,,,,,true,42,14,0.333333,zap receipt,Onward 🫡,0,0,14,0,0,0
2026-05-21T18:42:04Z,f42afc9bd12fba386789a0910927093a24c84567f7d8bdf1546aab34d3c51141,zap,nostr zaps,zap,npub1jz5pyzg6zrqqtqafslg95r8hhp2wcnr7zupgm20a9spd7pagxklqzfvd4d,,,,,true,42,14,0.333333,zap receipt,Onward 🫡,0,0,14,0,0,0
2026-05-21T17:25:23Z,7d9c8f781c45560c4099a83092fd8ee14d949510d2e8c8537a0e11f9421b4863,zap,nostr zaps,zap,npub16eumpaxffppswucpeysysrya9uk39j06d5gr2tsnf6cupq3f4jdqyft6jc,,,,,true,21,21,1.0,zap receipt,,0,0,21,0,0,0
2026-05-21T15:55:07Z,34ad6f39e2a1bc593119c67587af68db11f3d8d73f1dda27bf9cdc5a076e2e60,fountain_boost,Fountain,boost,npub10gudflxfrvk6dzm3gwr8vwllnatsw2anlkuzjl6mw77a4hgj9aaqjagxvq,,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",false,1000,330,0.33,sat math 0.33,"Genuinely enjoying this space, so different than “number go up” 24/7, thank you for that. Question, is there any folklore around the 21 million number? Why did Satoshi decide on 21?  Many thanks.",330,330,0,320,20,
2026-05-21T14:52:19Z,ca30d4331a7aa14b37181e0d1292152e98c0da94f128a706c4e7aa21b6da618e,zap,nostr zaps,zap,npub15ypxpg429uyjmp0zczuza902chuvvr4pn35wfzv8rx6cej4z8clq6jmpcx,,,,,true,21,4,0.2,zap receipt,𝘽𝙐𝙇𝙇𝙄𝙎𝙃,0,0,4,0,0,0
